sale_id,product_id,customer_id,sale_date,quantity,unit_price,discount_pct,discount_amount,total_amount
2594,132,52,2023-07-12,50,2.84,5,7.1,134.9
2595,18,72,2024-12-03,28,8.88,0,0.0,248.64
2596,79,148,2023-05-31,42,8.44,0,0.0,354.48
2597,119,28,2023-09-04,48,8.43,0,0.0,404.64
2598,5,118,2023-01-30,12,2.2,0,0.0,26.4
2599,122,136,2023-09-29,29,7.36,0,0.0,213.44
2600,31,141,2024-03-17,6,7.08,0,0.0,42.48
2601,55,39,2024-03-17,26,4.78,10,12.43,111.85
2602,131,86,2023-10-07,4,8.53,5,1.71,32.41
2603,95,26,2024-01-27,4,4.93,15,2.96,16.76
2604,188,109,2023-07-13,13,3.58,0,0.0,46.54
2605,104,46,2024-06-26,39,3.54,0,0.0,138.06
2606,156,127,2023-04-22,34,6.88,5,11.7,222.22
2607,175,13,2023-04-24,42,8.28,0,0.0,347.76
2608,57,30,2024-08-12,4,4.03,0,0.0,16.12
2609,69,62,2023-04-14,5,7.5,10,3.75,33.75
2610,71,58,2024-02-19,40,2.55,15,15.3,86.7
2611,101,101,2024-12-09,7,6.5,0,0.0,45.5
2612,69,127,2023-07-28,14,7.5,0,0.0,105.0
2613,89,74,2023-10-22,46,5.84,10,26.86,241.78
2614,188,1,2024-05-30,7,3.58,0,0.0,25.06
2615,233,123,2024-12-05,48,2.93,0,0.0,140.64
2616,62,44,2023-03-13,21,6.51,15,20.51,116.2
2617,43,48,2023-05-26,22,8.78,5,9.66,183.5
2618,4,122,2023-01-22,28,5.92,0,0.0,165.76
2619,46,68,2024-11-26,5,5.99,0,0.0,29.95
2620,195,3,2024-04-30,39,5.72,0,0.0,223.08
2621,150,1,2023-09-11,32,6.43,20,41.15,164.61
2622,121,29,2023-01-18,3,1.69,20,1.01,4.06
2623,146,75,2024-05-30,15,4.54,10,6.81,61.29
2624,43,38,2023-04-13,50,8.78,0,0.0,439.0
2625,78,86,2023-12-26,29,4.34,5,6.29,119.57
2626,140,66,2023-09-17,43,6.17,5,13.27,252.04
2627,94,118,2023-12-28,1,3.87,20,0.77,3.1
2628,78,86,2024-11-10,34,4.34,20,29.51,118.05
2629,220,124,2024-12-03,8,5.66,0,0.0,45.28
2630,133,6,2023-08-14,10,2.31,5,1.16,21.94
2631,169,37,2023-02-01,23,3.54,5,4.07,77.35
2632,63,148,2024-03-17,48,6.92,15,49.82,282.34
2633,93,53,2023-07-18,48,6.53,0,0.0,313.44
2634,236,97,2023-10-08,41,3.2,0,0.0,131.2
2635,225,140,2023-06-29,29,3.16,10,9.16,82.48
2636,68,90,2024-08-26,22,1.95,5,2.15,40.75
2637,107,71,2023-02-12,20,2.19,0,0.0,43.8
2638,149,134,2024-09-19,45,5.33,0,0.0,239.85
2639,32,111,2023-12-22,30,7.1,10,21.3,191.7
2640,74,29,2024-12-02,1,1.88,5,0.09,1.79
2641,38,120,2024-06-19,44,8.77,0,0.0,385.88
2642,75,143,2023-11-07,43,8.76,0,0.0,376.68
2643,125,74,2023-10-29,5,3.17,20,3.17,12.68
2644,4,117,2023-10-17,3,5.92,0,0.0,17.76
2645,212,32,2023-11-10,4,4.98,5,1.0,18.92
2646,2,111,2023-01-01,23,3.17,15,10.94,61.97
2647,13,65,2023-10-18,9,7.55,0,0.0,67.95
2648,202,129,2024-07-28,43,5.93,20,51.0,203.99
2649,40,23,2023-05-27,46,7.26,0,0.0,333.96
2650,188,51,2023-03-24,28,3.58,10,10.02,90.22
2651,75,57,2023-12-30,3,8.76,5,1.31,24.97
2652,64,99,2023-04-11,28,3.32,5,4.65,88.31
2653,229,67,2023-11-15,20,4.14,10,8.28,74.52
2654,45,145,2023-11-27,28,2.64,15,11.09,62.83
2655,206,149,2023-07-24,9,2.02,15,2.73,15.45
2656,65,35,2023-07-24,27,2.93,10,7.91,71.2
2657,78,79,2024-08-03,6,4.34,0,0.0,26.04
2658,238,119,2024-01-20,35,3.55,0,0.0,124.25
2659,201,112,2024-06-23,7,8.55,0,0.0,59.85
2660,114,81,2024-12-30,33,4.72,15,23.36,132.4
2661,92,120,2024-04-22,23,3.29,5,3.78,71.89
2662,108,106,2024-07-26,30,1.83,0,0.0,54.9
2663,7,108,2023-05-24,6,3.15,20,3.78,15.12
2664,158,78,2024-06-08,16,8.19,10,13.1,117.94
2665,96,33,2024-08-02,40,2.05,10,8.2,73.8
2666,225,76,2024-02-07,4,3.16,20,2.53,10.11
2667,33,104,2024-04-18,43,4.21,0,0.0,181.03
2668,207,133,2023-02-25,30,1.59,20,9.54,38.16
2669,22,15,2024-10-27,18,6.06,20,21.82,87.26
2670,28,86,2023-10-25,39,3.09,0,0.0,120.51
2671,145,124,2023-03-04,45,6.57,0,0.0,295.65
2672,32,150,2023-02-24,44,7.1,10,31.24,281.16
2673,180,53,2024-07-29,34,5.14,0,0.0,174.76
2674,190,127,2024-11-22,9,7.11,0,0.0,63.99
2675,164,40,2023-11-15,20,8.22,15,24.66,139.74
2676,185,2,2024-12-05,32,7.99,10,25.57,230.11
2677,52,30,2023-06-06,5,3.49,0,0.0,17.45
2678,155,31,2023-09-11,34,4.6,0,0.0,156.4
2679,53,27,2024-06-01,31,8.72,0,0.0,270.32
2680,114,101,2023-11-04,4,4.72,0,0.0,18.88
2681,104,124,2023-08-29,12,3.54,20,8.5,33.98
2682,216,140,2024-09-19,17,4.02,20,13.67,54.67
2683,175,113,2023-05-07,43,8.28,10,35.6,320.44
2684,111,38,2023-07-09,41,5.7,0,0.0,233.7
2685,37,62,2024-12-17,11,5.96,10,6.56,59.0
2686,140,52,2023-10-24,31,6.17,5,9.56,181.71
2687,75,26,2024-01-12,38,8.76,5,16.64,316.24
2688,171,71,2024-12-15,26,6.7,5,8.71,165.49
2689,205,28,2024-03-11,30,4.1,5,6.15,116.85
2690,38,8,2023-05-04,19,8.77,5,8.33,158.3
2691,145,100,2023-11-07,1,6.57,10,0.66,5.91
2692,9,114,2023-05-23,3,6.73,0,0.0,20.19
2693,120,118,2023-06-12,18,8.81,0,0.0,158.58
2694,92,129,2023-12-24,33,3.29,0,0.0,108.57
2695,232,135,2023-03-06,25,7.06,10,17.65,158.85
2696,45,39,2024-07-30,23,2.64,15,9.11,51.61
2697,87,118,2023-05-24,46,6.56,20,60.35,241.41
2698,72,78,2024-10-22,26,4.97,0,0.0,129.22
2699,124,97,2024-11-05,31,4.37,10,13.55,121.92
2700,47,148,2024-11-05,46,2.34,10,10.76,96.88
2701,135,67,2023-11-28,9,6.04,15,8.15,46.21
2702,151,149,2024-09-24,23,2.2,10,5.06,45.54
2703,213,104,2023-01-31,5,3.91,0,0.0,19.55
2704,219,41,2024-11-12,15,8.09,0,0.0,121.35
2705,28,128,2023-11-28,44,3.09,5,6.8,129.16
2706,195,60,2023-08-31,50,5.72,20,57.2,228.8
2707,27,45,2024-03-06,47,3.51,5,8.25,156.72
2708,237,17,2023-09-14,4,1.61,10,0.64,5.8
2709,30,10,2024-03-28,48,2.57,0,0.0,123.36
2710,196,96,2023-01-31,39,6.74,15,39.43,223.43
2711,237,45,2024-12-16,21,1.61,0,0.0,33.81
2712,116,97,2024-08-10,9,3.07,15,4.14,23.49
2713,143,52,2024-05-17,13,6.72,0,0.0,87.36
2714,113,74,2023-06-15,15,5.59,0,0.0,83.85
2715,112,136,2024-08-19,13,8.58,0,0.0,111.54
2716,7,25,2023-05-24,14,3.15,0,0.0,44.1
2717,229,2,2024-02-22,24,4.14,20,19.87,79.49
2718,146,140,2023-07-09,5,4.54,0,0.0,22.7
2719,175,136,2023-08-01,32,8.28,0,0.0,264.96
2720,147,122,2024-01-01,33,3.65,0,0.0,120.45
2721,159,144,2023-03-10,9,3.14,20,5.65,22.61
2722,113,110,2023-03-14,41,5.59,5,11.46,217.73
2723,146,21,2024-06-13,9,4.54,20,8.17,32.69
2724,77,26,2023-08-25,8,7.98,5,3.19,60.65
2725,14,139,2023-08-18,22,5.52,0,0.0,121.44
2726,211,75,2024-12-21,17,6.11,5,5.19,98.68
2727,92,18,2023-03-18,11,3.29,0,0.0,36.19
2728,137,148,2024-06-14,16,3.41,20,10.91,43.65
2729,239,129,2024-09-25,20,6.72,5,6.72,127.68
2730,15,140,2024-08-19,45,5.63,0,0.0,253.35
2731,121,68,2023-02-03,42,1.69,0,0.0,70.98
2732,87,108,2023-12-09,17,6.56,0,0.0,111.52
2733,228,16,2024-07-14,9,4.69,0,0.0,42.21
2734,210,85,2023-03-05,49,7.0,15,51.45,291.55
2735,61,127,2024-07-31,5,2.03,20,2.03,8.12
2736,232,10,2024-03-02,23,7.06,0,0.0,162.38
2737,154,21,2023-05-13,36,6.08,5,10.94,207.94
2738,70,11,2024-05-23,7,2.94,0,0.0,20.58
2739,130,58,2024-03-17,42,6.59,0,0.0,276.78
2740,123,78,2023-02-26,15,3.5,0,0.0,52.5
2741,7,51,2024-01-24,35,3.15,10,11.03,99.22
2742,175,5,2023-02-23,36,8.28,5,14.9,283.18
2743,100,97,2024-03-16,45,6.08,0,0.0,273.6
2744,180,110,2023-04-29,36,5.14,0,0.0,185.04
2745,113,31,2023-12-27,40,5.59,0,0.0,223.6
2746,50,88,2023-09-01,28,8.83,0,0.0,247.24
2747,60,24,2023-08-21,38,2.0,0,0.0,76.0
2748,106,138,2023-01-16,37,5.29,0,0.0,195.73
2749,224,64,2023-02-28,4,7.44,0,0.0,29.76
2750,33,113,2023-02-14,12,4.21,0,0.0,50.52
2751,81,90,2023-09-08,39,2.66,15,15.56,88.18
2752,75,34,2024-05-05,39,8.76,5,17.08,324.56
2753,169,32,2023-03-20,43,3.54,0,0.0,152.22
2754,65,140,2024-12-23,14,2.93,5,2.05,38.97
2755,189,92,2024-12-31,15,7.75,5,5.81,110.44
2756,78,94,2023-10-27,50,4.34,10,21.7,195.3
2757,223,63,2023-11-23,34,6.34,0,0.0,215.56
2758,179,139,2023-02-25,33,5.16,0,0.0,170.28
2759,89,106,2024-05-12,46,5.84,10,26.86,241.78
2760,72,21,2024-06-17,14,4.97,0,0.0,69.58
2761,60,79,2023-08-04,48,2.0,10,9.6,86.4
2762,32,96,2023-05-26,47,7.1,20,66.74,266.96
2763,10,61,2024-10-27,45,2.66,5,5.99,113.71
2764,196,117,2024-05-25,8,6.74,0,0.0,53.92
2765,215,9,2024-08-25,18,7.12,0,0.0,128.16
2766,99,77,2023-10-13,6,2.68,0,0.0,16.08
2767,219,99,2024-01-27,32,8.09,0,0.0,258.88
2768,99,114,2023-07-30,3,2.68,0,0.0,8.04
2769,98,48,2024-06-29,43,8.09,5,17.39,330.48
2770,14,79,2023-12-23,3,5.52,10,1.66,14.9
2771,240,7,2023-12-11,39,2.27,20,17.71,70.82
2772,237,68,2023-08-10,49,1.61,10,7.89,71.0
2773,194,8,2024-09-28,22,3.29,15,10.86,61.52
2774,112,110,2023-02-28,47,8.58,15,60.49,342.77
2775,207,28,2024-11-25,36,1.59,5,2.86,54.38
2776,74,137,2024-08-09,30,1.88,5,2.82,53.58
2777,185,146,2023-09-24,50,7.99,10,39.95,359.55
2778,42,98,2023-09-01,30,1.52,15,6.84,38.76
2779,34,4,2024-11-29,18,2.18,20,7.85,31.39
2780,71,22,2024-07-09,16,2.55,20,8.16,32.64
2781,76,87,2023-02-09,37,4.54,5,8.4,159.58
2782,158,71,2024-11-06,24,8.19,0,0.0,196.56
2783,65,4,2024-08-05,8,2.93,0,0.0,23.44
2784,170,83,2023-07-03,17,2.54,20,8.64,34.54
2785,114,119,2023-01-10,2,4.72,5,0.47,8.97
2786,120,10,2024-10-15,23,8.81,5,10.13,192.5
2787,217,143,2023-03-01,14,2.86,5,2.0,38.04
2788,149,21,2024-07-18,18,5.33,10,9.59,86.35
2789,81,17,2023-09-22,29,2.66,0,0.0,77.14
2790,197,71,2024-05-21,17,6.04,20,20.54,82.14
2791,33,59,2023-05-31,41,4.21,0,0.0,172.61
2792,224,13,2024-11-01,15,7.44,0,0.0,111.6
2793,10,48,2024-03-26,44,2.66,10,11.7,105.34
2794,149,82,2023-08-22,3,5.33,10,1.6,14.39
2795,16,67,2024-11-25,17,5.82,0,0.0,98.94
2796,217,91,2023-02-15,35,2.86,15,15.02,85.08
2797,154,61,2023-03-21,23,6.08,0,0.0,139.84
2798,130,114,2023-03-21,8,6.59,10,5.27,47.45
2799,61,53,2024-01-16,21,2.03,10,4.26,38.37
2800,213,107,2024-03-12,5,3.91,15,2.93,16.62
2801,225,73,2023-12-01,10,3.16,0,0.0,31.6
2802,156,93,2024-10-29,22,6.88,5,7.57,143.79
2803,96,121,2023-02-01,19,2.05,10,3.89,35.06
2804,42,95,2023-06-03,3,1.52,0,0.0,4.56
2805,234,7,2023-08-05,7,3.57,10,2.5,22.49
2806,207,81,2024-06-04,33,1.59,15,7.87,44.6
2807,201,149,2023-08-09,46,8.55,0,0.0,393.3
2808,97,150,2023-06-03,3,2.49,15,1.12,6.35
2809,98,21,2024-08-01,5,8.09,0,0.0,40.45
2810,129,148,2024-03-04,41,4.13,10,16.93,152.4
2811,138,32,2023-02-22,34,1.51,20,10.27,41.07
2812,156,121,2024-06-16,43,6.88,10,29.58,266.26
2813,113,82,2024-08-12,18,5.59,0,0.0,100.62
2814,76,63,2024-01-06,22,4.54,0,0.0,99.88
2815,60,117,2023-04-29,21,2.0,15,6.3,35.7
2816,178,62,2024-02-24,29,7.14,15,31.06,176.0
2817,93,21,2024-06-01,23,6.53,10,15.02,135.17
2818,20,93,2024-09-11,42,2.72,5,5.71,108.53
2819,59,115,2024-08-06,27,6.8,0,0.0,183.6
2820,212,33,2024-02-22,35,4.98,0,0.0,174.3
2821,173,150,2024-09-12,43,5.56,0,0.0,239.08
2822,67,74,2023-05-01,22,7.97,0,0.0,175.34
2823,21,105,2023-06-01,27,6.52,10,17.6,158.44
2824,148,127,2023-07-22,41,4.98,20,40.84,163.34
2825,231,47,2023-06-20,30,6.9,0,0.0,207.0
2826,31,108,2024-07-21,17,7.08,20,24.07,96.29
2827,183,121,2023-05-10,48,8.29,0,0.0,397.92
2828,223,9,2024-12-07,28,6.34,0,0.0,177.52
2829,43,19,2024-06-26,9,8.78,10,7.9,71.12
2830,236,100,2023-05-11,28,3.2,0,0.0,89.6
2831,103,143,2023-10-28,16,3.48,15,8.35,47.33
2832,31,87,2024-09-15,22,7.08,10,15.58,140.18
2833,158,28,2023-03-17,47,8.19,0,0.0,384.93
2834,190,91,2024-10-07,29,7.11,5,10.31,195.88
2835,116,112,2024-05-03,19,3.07,20,11.67,46.66
2836,180,35,2024-08-26,47,5.14,0,0.0,241.58
2837,235,131,2023-01-08,6,8.84,0,0.0,53.04
2838,152,95,2024-04-09,44,3.18,15,20.99,118.93
2839,98,83,2024-06-04,29,8.09,0,0.0,234.61
2840,185,72,2023-08-26,50,7.99,0,0.0,399.5
2841,77,127,2024-07-31,22,7.98,0,0.0,175.56
2842,133,135,2024-03-12,38,2.31,10,8.78,79.0
2843,74,83,2023-07-02,25,1.88,0,0.0,47.0
2844,37,11,2023-08-04,48,5.96,15,42.91,243.17
2845,111,133,2024-09-22,18,5.7,10,10.26,92.34
2846,81,26,2023-06-19,23,2.66,0,0.0,61.18
2847,31,74,2024-03-25,18,7.08,5,6.37,121.07
2848,58,44,2024-09-12,19,5.91,0,0.0,112.29
2849,193,28,2023-10-13,15,7.79,15,17.53,99.32
2850,37,25,2024-06-04,14,5.96,10,8.34,75.1
2851,194,44,2023-02-10,2,3.29,10,0.66,5.92
2852,229,139,2023-07-19,35,4.14,20,28.98,115.92
2853,2,126,2023-07-28,2,3.17,0,0.0,6.34
2854,73,147,2024-03-31,28,7.55,15,31.71,179.69
2855,134,33,2023-04-23,30,6.96,0,0.0,208.8
2856,184,31,2024-05-20,29,2.13,5,3.09,58.68
2857,68,23,2024-11-15,9,1.95,0,0.0,17.55
2858,30,91,2023-08-16,6,2.57,15,2.31,13.11
2859,187,20,2024-06-03,21,4.91,0,0.0,103.11
2860,86,71,2024-06-09,30,7.88,15,35.46,200.94
2861,173,19,2023-11-19,46,5.56,15,38.36,217.4
2862,229,10,2024-12-23,28,4.14,0,0.0,115.92
2863,204,134,2024-07-25,21,7.46,0,0.0,156.66
2864,170,10,2023-01-09,41,2.54,15,15.62,88.52
2865,63,36,2023-08-14,38,6.92,5,13.15,249.81
2866,173,51,2023-06-05,17,5.56,5,4.73,89.79
2867,125,48,2023-10-17,47,3.17,5,7.45,141.54
2868,34,51,2024-06-12,41,2.18,0,0.0,89.38
2869,220,55,2023-03-10,1,5.66,5,0.28,5.38
2870,126,143,2024-12-28,40,3.79,0,0.0,151.6
2871,46,10,2023-09-27,27,5.99,15,24.26,137.47
2872,158,98,2023-08-29,41,8.19,10,33.58,302.21
2873,164,90,2024-11-03,31,8.22,10,25.48,229.34
2874,47,77,2024-11-15,15,2.34,0,0.0,35.1
2875,125,126,2024-09-04,41,3.17,5,6.5,123.47
2876,92,140,2023-04-09,31,3.29,0,0.0,101.99
2877,57,29,2023-10-22,49,4.03,20,39.49,157.98
2878,108,115,2024-11-09,21,1.83,0,0.0,38.43
2879,109,30,2023-11-23,12,6.27,5,3.76,71.48
2880,170,30,2024-02-12,23,2.54,15,8.76,49.66
2881,181,33,2024-05-15,50,6.51,5,16.27,309.23
2882,154,106,2023-01-30,44,6.08,0,0.0,267.52
2883,75,69,2024-02-23,33,8.76,0,0.0,289.08
2884,16,144,2023-09-25,50,5.82,0,0.0,291.0
2885,173,82,2024-03-28,27,5.56,5,7.51,142.61
2886,109,103,2023-10-02,17,6.27,0,0.0,106.59
2887,125,57,2023-02-16,22,3.17,15,10.46,59.28
2888,79,115,2024-08-09,27,8.44,0,0.0,227.88
2889,225,43,2024-10-02,35,3.16,0,0.0,110.6
2890,29,85,2024-07-06,9,8.13,10,7.32,65.85
2891,6,6,2024-12-22,25,5.7,0,0.0,142.5
2892,86,91,2024-07-20,50,7.88,20,78.8,315.2
2893,17,13,2024-01-06,34,1.84,0,0.0,62.56
2894,138,51,2024-07-02,11,1.51,20,3.32,13.29
2895,102,59,2023-06-15,19,8.48,20,32.22,128.9
2896,234,96,2023-08-09,22,3.57,5,3.93,74.61
2897,142,64,2023-01-21,1,6.5,0,0.0,6.5
2898,194,135,2024-02-12,7,3.29,10,2.3,20.73
2899,203,125,2023-10-17,3,2.26,0,0.0,6.78
2900,78,7,2024-12-05,15,4.34,15,9.76,55.34
2901,64,9,2023-05-07,18,3.32,15,8.96,50.8
2902,209,97,2023-05-15,42,6.8,5,14.28,271.32
2903,210,70,2023-03-17,6,7.0,0,0.0,42.0
2904,130,107,2024-07-08,2,6.59,0,0.0,13.18
2905,155,39,2024-08-25,7,4.6,15,4.83,27.37
2906,203,101,2024-09-12,13,2.26,20,5.88,23.5
2907,220,80,2024-06-08,21,5.66,5,5.94,112.92
2908,191,6,2024-04-14,20,3.18,0,0.0,63.6
2909,52,26,2024-08-13,17,3.49,15,8.9,50.43
2910,121,97,2023-04-06,19,1.69,5,1.61,30.5
2911,57,105,2024-05-09,36,4.03,0,0.0,145.08
2912,73,137,2024-01-27,33,7.55,0,0.0,249.15
2913,5,128,2024-01-17,47,2.2,5,5.17,98.23
2914,196,140,2024-04-08,46,6.74,0,0.0,310.04
2915,58,148,2023-08-26,2,5.91,5,0.59,11.23
2916,115,95,2023-04-22,31,4.23,10,13.11,118.02
2917,165,80,2024-10-07,22,4.87,0,0.0,107.14
2918,22,25,2023-08-01,36,6.06,0,0.0,218.16
2919,222,126,2023-03-27,38,5.16,0,0.0,196.08
2920,37,104,2024-04-29,40,5.96,20,47.68,190.72
2921,134,146,2023-03-02,49,6.96,0,0.0,341.04
2922,197,127,2023-11-15,17,6.04,5,5.13,97.55
2923,190,87,2023-11-26,10,7.11,0,0.0,71.1
2924,177,145,2023-01-06,39,5.07,5,9.89,187.84
2925,69,54,2024-05-15,49,7.5,10,36.75,330.75
2926,140,128,2023-08-30,21,6.17,15,19.44,110.13
2927,83,119,2024-06-10,46,7.1,5,16.33,310.27
2928,143,21,2024-12-17,7,6.72,5,2.35,44.69
2929,20,97,2023-01-14,9,2.72,20,4.9,19.58
2930,42,134,2023-06-20,48,1.52,0,0.0,72.96
2931,51,113,2024-03-10,8,2.46,0,0.0,19.68
2932,127,44,2024-06-21,41,1.68,20,13.78,55.1
2933,125,36,2024-07-14,48,3.17,20,30.43,121.73
2934,108,103,2023-05-01,1,1.83,0,0.0,1.83
2935,112,76,2023-10-05,47,8.58,15,60.49,342.77
2936,134,83,2024-07-31,40,6.96,0,0.0,278.4
2937,167,43,2024-06-19,10,6.19,0,0.0,61.9
2938,176,53,2024-01-16,40,7.92,15,47.52,269.28
2939,133,65,2023-08-04,31,2.31,5,3.58,68.03
2940,240,85,2023-05-19,48,2.27,15,16.34,92.62
2941,43,135,2024-04-30,46,8.78,20,80.78,323.1
2942,3,82,2023-06-03,27,6.57,0,0.0,177.39
2943,121,18,2024-12-19,1,1.69,0,0.0,1.69
2944,49,52,2024-07-04,45,2.14,0,0.0,96.3
2945,118,85,2024-10-01,7,8.79,0,0.0,61.53
2946,120,41,2024-10-13,5,8.81,0,0.0,44.05
2947,144,58,2023-01-15,23,2.94,15,10.14,57.48
2948,238,50,2024-03-12,18,3.55,0,0.0,63.9
2949,150,79,2024-02-17,24,6.43,10,15.43,138.89
2950,240,66,2024-10-18,36,2.27,10,8.17,73.55
2951,169,52,2023-06-06,5,3.54,10,1.77,15.93
2952,27,56,2023-09-27,18,3.51,0,0.0,63.18
2953,145,27,2024-06-18,9,6.57,20,11.83,47.3
2954,151,99,2024-08-29,22,2.2,10,4.84,43.56
2955,155,71,2024-09-22,48,4.6,20,44.16,176.64
2956,172,122,2023-01-03,14,1.98,0,0.0,27.72
2957,201,60,2024-09-21,14,8.55,0,0.0,119.7
2958,38,37,2023-01-01,11,8.77,5,4.82,91.65
2959,83,20,2024-06-07,4,7.1,0,0.0,28.4
2960,207,113,2024-04-28,28,1.59,15,6.68,37.84
2961,84,78,2023-05-01,33,5.88,20,38.81,155.23
2962,62,144,2024-01-30,26,6.51,5,8.46,160.8
2963,181,122,2024-06-18,23,6.51,0,0.0,149.73
2964,82,136,2023-08-08,6,8.76,10,5.26,47.3
2965,43,72,2024-03-23,46,8.78,0,0.0,403.88
2966,144,114,2023-09-14,32,2.94,15,14.11,79.97
2967,176,31,2024-10-29,36,7.92,5,14.26,270.86
2968,90,46,2024-01-10,2,4.64,20,1.86,7.42
2969,219,120,2023-12-21,50,8.09,15,60.67,343.83
2970,187,109,2024-07-27,14,4.91,10,6.87,61.87
2971,225,49,2023-07-03,25,3.16,0,0.0,79.0
2972,239,3,2024-01-05,13,6.72,5,4.37,82.99
2973,135,50,2023-11-14,1,6.04,10,0.6,5.44
2974,85,25,2024-05-29,24,1.93,0,0.0,46.32
2975,236,4,2023-02-04,39,3.2,0,0.0,124.8
2976,166,71,2024-02-12,42,7.24,5,15.2,288.88
2977,12,65,2023-02-28,18,7.85,15,21.19,120.11
2978,147,8,2024-09-14,46,3.65,5,8.39,159.51
2979,162,117,2024-04-29,32,8.62,0,0.0,275.84
2980,192,140,2024-01-14,7,7.15,0,0.0,50.05
2981,8,40,2023-07-01,46,7.56,15,52.16,295.6
2982,223,34,2023-05-03,6,6.34,5,1.9,36.14
2983,15,114,2023-03-05,41,5.63,15,34.62,196.21
2984,81,25,2023-07-18,35,2.66,0,0.0,93.1
2985,168,5,2024-11-19,22,2.08,20,9.15,36.61
2986,218,82,2024-08-23,46,7.48,0,0.0,344.08
2987,185,94,2024-11-11,34,7.99,0,0.0,271.66
2988,104,107,2023-03-04,43,3.54,15,22.83,129.39
2989,17,50,2023-06-01,49,1.84,10,9.02,81.14
2990,187,69,2024-03-30,6,4.91,0,0.0,29.46
2991,12,71,2024-12-06,39,7.85,0,0.0,306.15
2992,130,105,2023-01-04,12,6.59,15,11.86,67.22
2993,80,71,2023-05-01,36,4.67,0,0.0,168.12
2994,88,120,2024-12-14,37,2.4,20,17.76,71.04
2995,23,145,2023-04-30,30,2.72,0,0.0,81.6
2996,236,24,2023-03-30,12,3.2,15,5.76,32.64
2997,48,82,2023-01-21,38,3.29,15,18.75,106.27
2998,197,44,2024-10-15,1,6.04,0,0.0,6.04
2999,96,118,2023-09-10,6,2.05,15,1.84,10.46
3000,79,49,2023-05-16,48,8.44,20,81.02,324.1
3001,80,14,2023-10-21,25,4.67,15,17.51,99.24
3002,46,72,2023-11-20,9,5.99,10,5.39,48.52
3003,106,58,2023-07-24,13,5.29,0,0.0,68.77
3004,46,76,2024-03-26,17,5.99,15,15.27,86.56
3005,68,24,2024-08-15,32,1.95,0,0.0,62.4
3006,94,90,2024-06-19,50,3.87,15,29.02,164.48
3007,116,44,2024-08-22,3,3.07,20,1.84,7.37
3008,99,40,2023-08-04,35,2.68,10,9.38,84.42
3009,180,112,2024-11-29,23,5.14,15,17.73,100.49
3010,204,74,2024-12-17,14,7.46,0,0.0,104.44
3011,129,142,2023-10-03,48,4.13,20,39.65,158.59
3012,24,132,2023-09-22,50,8.91,0,0.0,445.5
3013,56,120,2023-04-29,17,2.41,0,0.0,40.97
3014,133,48,2024-04-23,31,2.31,0,0.0,71.61
3015,151,83,2024-01-22,24,2.2,10,5.28,47.52
3016,169,9,2023-04-18,21,3.54,15,11.15,63.19
3017,162,92,2024-03-07,1,8.62,0,0.0,8.62
3018,122,86,2023-04-13,22,7.36,15,24.29,137.63
3019,48,92,2024-04-23,20,3.29,0,0.0,65.8
3020,140,48,2024-03-25,49,6.17,0,0.0,302.33
3021,208,117,2024-12-12,38,2.29,10,8.7,78.32
3022,112,103,2023-09-07,31,8.58,20,53.2,212.78
3023,65,96,2024-05-09,39,2.93,0,0.0,114.27
3024,174,103,2023-08-28,20,3.05,0,0.0,61.0
3025,196,130,2024-03-12,7,6.74,5,2.36,44.82
3026,199,69,2024-08-30,37,2.31,5,4.27,81.2
3027,8,42,2023-11-04,33,7.56,0,0.0,249.48
3028,227,135,2023-05-23,13,5.04,10,6.55,58.97
3029,34,86,2023-11-13,4,2.18,0,0.0,8.72
3030,203,37,2024-02-10,23,2.26,5,2.6,49.38
3031,43,118,2023-06-01,1,8.78,15,1.32,7.46
3032,52,45,2023-03-24,20,3.49,0,0.0,69.8
3033,48,61,2023-04-03,14,3.29,5,2.3,43.76
3034,186,63,2024-07-22,10,3.45,15,5.17,29.33
3035,217,96,2023-06-13,1,2.86,5,0.14,2.72
3036,89,26,2024-12-04,31,5.84,10,18.1,162.94
3037,101,55,2024-01-21,31,6.5,15,30.23,171.27
3038,213,119,2023-04-09,46,3.91,0,0.0,179.86
3039,100,33,2023-05-17,21,6.08,20,25.54,102.14
3040,103,84,2024-11-21,19,3.48,20,13.22,52.9
3041,187,109,2024-06-30,39,4.91,5,9.57,181.92
3042,19,89,2024-08-23,32,4.35,15,20.88,118.32
3043,7,57,2023-08-29,39,3.15,0,0.0,122.85
3044,95,93,2023-01-02,22,4.93,10,10.85,97.61
3045,157,102,2023-08-24,5,4.49,15,3.37,19.08
3046,36,128,2023-08-05,13,5.97,0,0.0,77.61
3047,78,112,2024-01-29,6,4.34,0,0.0,26.04
3048,168,47,2023-10-19,28,2.08,0,0.0,58.24
3049,80,100,2024-05-07,44,4.67,20,41.1,164.38
3050,9,67,2023-06-17,27,6.73,0,0.0,181.71
3051,102,133,2023-03-26,7,8.48,5,2.97,56.39
3052,89,26,2024-02-19,42,5.84,20,49.06,196.22
3053,206,4,2023-05-12,11,2.02,0,0.0,22.22
3054,148,130,2024-04-10,25,4.98,15,18.68,105.82
3055,3,125,2024-02-16,42,6.57,15,41.39,234.55
3056,109,14,2023-09-22,20,6.27,5,6.27,119.13
3057,190,30,2024-04-06,39,7.11,20,55.46,221.83
3058,129,96,2024-12-30,50,4.13,5,10.32,196.18
